genome	chrom	start	end	coverage	identity	score	orientation	num_hits	subject_span	q_low	q_high
Kasalath	chr01	31695406	31702237	0.0759	0.00	0.1871	.	2	6831	42043	51187
Kasalath	chr01	31695406	31702237	0.0759	0.00	0.1871	.	2	6831	42043	51187
Kasalath	chr01	38925613	38932324	0.0761	0.00	0.1868	.	3	6711	44011	50995
Kasalath	chr06	8340084	8423840	0.0773	0.00	0.1865	.	4	83756	9499	17980
Kasalath	chr11	16872894	16882271	0.0710	0.00	0.1861	.	2	9377	9692	18881
Kasalath	chr11	16872894	16882271	0.0710	0.00	0.1861	.	2	9377	9692	18881
Kasalath	UM	32945051	32928875	0.0291	0.00	0.1860	.	2	-16176	11640	46272
Kasalath	chr11	13058193	13055852	0.0731	0.00	0.1860	.	2	-2341	9514	18272
Kasalath	chr11	13058193	13055852	0.0731	0.00	0.1860	.	2	-2341	9514	18272
Kasalath	chr01	13594428	13594357	0.0756	0.00	0.1851	.	2	-71	42180	51187
Kasalath	chr01	39408360	39406121	0.0775	0.00	0.1849	.	3	-2239	44011	51010
Kasalath	chr01	39408360	39406121	0.0775	0.00	0.1849	.	3	-2239	44011	51010
Kasalath	chr01	9135875	9133614	0.0775	0.00	0.1849	.	3	-2261	44011	51010
Kasalath	chr01	9135875	9133614	0.0775	0.00	0.1849	.	3	-2261	44011	51010
Kasalath	chr10	6465213	6452168	0.0735	0.00	0.1847	.	4	-13045	9166	19292
Kasalath	chr10	6465213	6452168	0.0735	0.00	0.1847	.	4	-13045	9166	19292
Kasalath	chr09	8177884	8186597	0.0701	0.00	0.1846	.	4	8713	9499	18972
Kasalath	chr09	8177884	8186597	0.0701	0.00	0.1846	.	4	8713	9499	18972
Kasalath	chr06	19011084	19040364	0.0773	0.00	0.1843	.	5	29280	9499	19342
Kasalath	chr06	13781938	13797821	0.0716	0.00	0.1841	.	2	15883	9499	19439
Kasalath	chr05	18007227	18003270	0.0727	0.00	0.1840	.	3	-3957	9461	18170
Kasalath	chr05	18007227	18003270	0.0727	0.00	0.1840	.	3	-3957	9461	18170
Kasalath	chr09	1362502	1368887	0.0776	0.00	0.1833	.	4	6385	9884	18993
Kasalath	chr01	14335540	14462739	0.0775	0.00	0.1823	.	5	127199	44011	51010
Kasalath	chr03	15484693	15482806	0.0743	0.00	0.1817	.	4	-1887	10152	19014
Kasalath	chr08	9801654	9799386	0.0692	0.00	0.1815	.	2	-2268	9639	18077
Kasalath	chr08	9801654	9799386	0.0692	0.00	0.1815	.	2	-2268	9639	18077
Kasalath	chr05	13765227	13775244	0.0650	0.00	0.1812	.	3	10017	9499	19293
Kasalath	chr05	13765227	13775244	0.0650	0.00	0.1812	.	3	10017	9499	19293
Kasalath	chr10	311991	321012	0.0654	0.00	0.1811	.	2	9021	8983	19068
Kasalath	chr03	17794390	17802630	0.0688	0.00	0.1806	.	2	8240	9002	16604
Kasalath	chr03	17794390	17802630	0.0688	0.00	0.1806	.	2	8240	9002	16604
Kasalath	chr03	15484693	15482806	0.0696	0.00	0.1792	.	3	-1887	10152	18594
Kasalath	chr06	9372523	9282831	0.0691	0.00	0.1784	.	4	-89692	9499	19121
Kasalath	chr06	9372523	9282831	0.0691	0.00	0.1784	.	4	-89692	9499	19121
Kasalath	chr02	29237305	29244571	0.0633	0.00	0.1772	.	2	7266	9499	19481
Kasalath	chr02	29237305	29244571	0.0633	0.00	0.1772	.	2	7266	9499	19481
Kasalath	chr11	2891599	2897549	0.0674	0.00	0.1769	.	2	5950	43349	49822
Kasalath	chr02	10388110	10394882	0.0649	0.00	0.1760	.	3	6772	43445	51006
Kasalath	chr02	10388110	10394882	0.0649	0.00	0.1760	.	3	6772	43445	51006
Kasalath	chr05	23887776	23896376	0.0648	0.00	0.1757	.	2	8600	10608	18162
Kasalath	chr05	23887776	23896376	0.0648	0.00	0.1757	.	2	8600	10608	18162
Kasalath	chr04	25261688	25269137	0.0618	0.00	0.1754	.	2	7449	9330	18988
Kasalath	chr09	9844271	10035558	0.0569	0.00	0.1750	.	2	191287	9499	23383
Kasalath	chr12	21721710	21732372	0.0577	0.00	0.1748	.	3	10662	8887	19139
Kasalath	chr01	30920901	30918421	0.0657	0.00	0.1743	.	3	-2480	44011	51010
Kasalath	chr01	30920901	30918421	0.0657	0.00	0.1743	.	3	-2480	44011	51010
Kasalath	chr04	25261688	25185891	0.0635	0.00	0.1738	.	4	-75797	9330	19133
Kasalath	chr07	7262998	7276354	0.0598	0.00	0.1736	.	2	13356	9499	19321
Kasalath	chr07	7262998	7276354	0.0598	0.00	0.1736	.	2	13356	9499	19321
Kasalath	chr04	34189743	34089825	0.0306	0.00	0.1736	.	2	-99918	17924	45232
Kasalath	chr04	34189743	34089825	0.0306	0.00	0.1736	.	2	-99918	17924	45232
Kasalath	UM	36637434	36724867	0.0249	0.00	0.1733	.	2	87433	15155	45110
Kasalath	UM	36637434	36724867	0.0249	0.00	0.1733	.	2	87433	15155	45110
Kasalath	chr01	13799024	13797103	0.0638	0.00	0.1728	.	2	-1921	8974	16519
Kasalath	chr06	19011084	19040364	0.0631	0.00	0.1727	.	3	29280	9499	18289
Kasalath	chr04	12657600	12782352	0.0647	0.00	0.1725	.	2	124752	10961	19326
Kasalath	chr04	24979386	24975771	0.0586	0.00	0.1724	.	2	-3615	10545	19049
Kasalath	chr04	3322265	3350514	0.0635	0.00	0.1723	.	2	28249	10868	19354
Kasalath	chr04	3322265	3350514	0.0635	0.00	0.1723	.	2	28249	10868	19354
Kasalath	chr09	3080081	3076481	0.0618	0.00	0.1721	.	2	-3600	10751	18252
Kasalath	chr09	3080081	3076481	0.0618	0.00	0.1721	.	2	-3600	10751	18252
Kasalath	chr08	21819841	21829137	0.0606	0.00	0.1721	.	2	9296	42745	50785
Kasalath	chr08	21819841	21829137	0.0606	0.00	0.1721	.	2	9296	42745	50785
Kasalath	chr06	18137912	18154975	0.0607	0.00	0.1713	.	3	17063	9518	19417
Kasalath	chr06	18137912	18154975	0.0607	0.00	0.1713	.	3	17063	9518	19417
Kasalath	chr01	35068705	35066698	0.0615	0.00	0.1705	.	2	-2007	9499	16977
Kasalath	chr01	35068705	35066698	0.0615	0.00	0.1705	.	2	-2007	9499	16977
Kasalath	chr06	9274182	9282831	0.0616	0.00	0.1705	.	3	8649	10158	19121
Kasalath	chr12	21721710	21732372	0.0577	0.00	0.1704	.	4	10662	8887	19139
Kasalath	chr10	10410942	10417980	0.0586	0.00	0.1692	.	3	7038	44011	50852
Kasalath	chr10	10410942	10417980	0.0586	0.00	0.1692	.	3	7038	44011	50852
Kasalath	UM	14707925	14608816	0.0621	0.00	0.1690	.	3	-99109	9525	17242
Kasalath	UM	14707925	14608816	0.0621	0.00	0.1690	.	3	-99109	9525	17242
Kasalath	chr09	14583288	14655544	0.0622	0.00	0.1689	.	2	72256	9936	17519
Kasalath	chr11	14584773	14573153	0.0593	0.00	0.1688	.	3	-11620	8979	18037
Kasalath	chr11	14584773	14573153	0.0593	0.00	0.1688	.	3	-11620	8979	18037
Kasalath	chr11	13847603	13840005	0.0553	0.00	0.1684	.	2	-7598	10073	18912
Kasalath	chr07	26387572	26397486	0.0512	0.00	0.1683	.	4	9914	9122	19394
Kasalath	chr07	26387572	26397486	0.0512	0.00	0.1683	.	4	9914	9122	19394
Kasalath	chr04	24979386	25185891	0.0596	0.00	0.1682	.	4	206505	10545	19133
Kasalath	chr08	14438755	14438061	0.0588	0.00	0.1680	.	2	-694	42745	50810
Kasalath	chr08	14438755	14438061	0.0588	0.00	0.1680	.	2	-694	42745	50810
Kasalath	UM	21918576	22094331	0.0568	0.00	0.1677	.	3	175755	9764	19391
Kasalath	chr09	9144764	9140746	0.0536	0.00	0.1674	.	3	-4018	9499	18630
Kasalath	chr09	9144764	9140746	0.0536	0.00	0.1674	.	3	-4018	9499	18630
Kasalath	chr06	8425840	8525339	0.0604	0.00	0.1670	.	5	99499	11253	18201
Kasalath	chr06	24456699	24523189	0.0553	0.00	0.1670	.	2	66490	9499	19622
Kasalath	chr04	17095644	17053561	0.0560	0.00	0.1668	.	3	-42083	9030	17974
Kasalath	chr04	17095644	17053561	0.0560	0.00	0.1668	.	3	-42083	9030	17974
Kasalath	chr12	9615441	9626730	0.0573	0.00	0.1664	.	2	11289	11681	19252
Kasalath	chr11	7667771	7807451	0.0550	0.00	0.1659	.	3	139680	8974	17886
Kasalath	UM	23890844	23720904	0.0551	0.00	0.1648	.	2	-169940	10482	19356
Kasalath	chr12	12988045	12995472	0.0512	0.00	0.1643	.	2	7427	10204	19361
Kasalath	chr12	12988045	12995472	0.0512	0.00	0.1643	.	2	7427	10204	19361
Kasalath	chr11	18595091	18593076	0.0534	0.00	0.1638	.	2	-2015	11425	18312
Kasalath	chr11	18595091	18593076	0.0534	0.00	0.1638	.	2	-2015	11425	18312
Kasalath	chr11	15258802	15145372	0.0564	0.00	0.1629	.	4	-113430	9540	16914
Kasalath	chr06	18904543	18913890	0.0514	0.00	0.1627	.	2	9347	11543	19342
Kasalath	UM	27852501	27887113	0.0517	0.00	0.1622	.	3	34612	10546	19169
Kasalath	UM	27852501	27887113	0.0517	0.00	0.1622	.	3	34612	10546	19169
Kasalath	UM	22050751	22094331	0.0503	0.00	0.1620	.	2	43580	9866	19391
Kasalath	chr02	30816482	30816488	0.0524	0.00	0.1615	.	2	6	43749	49157
Kasalath	chr02	30816482	30816488	0.0524	0.00	0.1615	.	2	6	43749	49157
Kasalath	chr12	20696753	20687553	0.0497	0.00	0.1614	.	2	-9200	8979	17631
Kasalath	chr12	20696753	20687553	0.0497	0.00	0.1614	.	2	-9200	8979	17631
Kasalath	chr09	6773654	6771803	0.0491	0.00	0.1614	.	2	-1851	9499	18907
Kasalath	chr08	10809748	10819875	0.0440	0.00	0.1612	.	2	10127	9565	19782
Kasalath	chr08	10809748	10819875	0.0440	0.00	0.1612	.	2	10127	9565	19782
Kasalath	chr03	24215009	24375986	0.0528	0.00	0.1612	.	2	160977	9455	17497
Kasalath	chr09	6560390	6771803	0.0491	0.00	0.1607	.	3	211413	9499	18907
Kasalath	chr07	10016181	10023829	0.0507	0.00	0.1599	.	4	7648	9499	17313
Kasalath	chr07	10016181	10023829	0.0507	0.00	0.1599	.	4	7648	9499	17313
Kasalath	chr08	3550926	3558012	0.0478	0.00	0.1598	.	3	7086	42869	49948
Kasalath	chr08	3550926	3558012	0.0478	0.00	0.1598	.	3	7086	42869	49948
Kasalath	chr06	12900246	13090789	0.0505	0.00	0.1595	.	2	190543	10104	18382
Kasalath	chr11	17504336	17511156	0.0482	0.00	0.1595	.	3	6820	11849	18617
Kasalath	chr11	17504336	17511156	0.0482	0.00	0.1595	.	3	6820	11849	18617
Kasalath	chr08	8284429	8289539	0.0503	0.00	0.1589	.	2	5110	9119	14243
Kasalath	chr08	8284429	8289539	0.0503	0.00	0.1589	.	2	5110	9119	14243
Kasalath	chr06	25779036	25791400	0.0493	0.00	0.1579	.	2	12364	9794	16727
Kasalath	chr06	25779036	25791400	0.0493	0.00	0.1579	.	2	12364	9794	16727
Kasalath	UM	20880830	20793179	0.0549	0.00	0.1576	.	2	-87651	9347	14191
Kasalath	chr06	8529121	8525339	0.0467	0.00	0.1574	.	3	-3782	11516	18201
Kasalath	chr07	17148795	17154472	0.0476	0.00	0.1572	.	2	5677	42038	47701
Kasalath	chr07	17148795	17154472	0.0476	0.00	0.1572	.	2	5677	42038	47701
Kasalath	chr11	15258802	15251712	0.0453	0.00	0.1559	.	2	-7090	9540	16914
Kasalath	chr06	11304035	11299179	0.0423	0.00	0.1556	.	2	-4856	42042	50630
Kasalath	chr06	11304035	11299179	0.0423	0.00	0.1556	.	2	-4856	42042	50630
Kasalath	chr02	32232286	32228046	0.0443	0.00	0.1551	.	3	-4240	9472	16202
Kasalath	chr02	32232286	32228046	0.0443	0.00	0.1551	.	3	-4240	9472	16202
Kasalath	chr07	6110647	6120626	0.0401	0.00	0.1549	.	2	9979	10266	19387
Kasalath	chr07	6110647	6120626	0.0401	0.00	0.1549	.	2	9979	10266	19387
Kasalath	chr06	20607186	20613697	0.0419	0.00	0.1548	.	2	6511	9856	18595
Kasalath	chr06	20607186	20613697	0.0419	0.00	0.1548	.	2	6511	9856	18595
Kasalath	chr11	8961370	8900089	0.0403	0.00	0.1528	.	2	-61281	9499	19063
Kasalath	chr12	22727026	22727009	0.0383	0.00	0.1520	.	2	-17	9499	19498
Kasalath	UM	8832769	9040790	0.0495	0.00	0.1520	.	2	208021	8886	13256
Kasalath	chr06	11712547	11832081	0.0369	0.00	0.1518	.	3	119534	9545	19782
Kasalath	chr03	22015811	22010992	0.0384	0.00	0.1515	.	2	-4819	9499	17754
Kasalath	chr03	22015811	22010992	0.0384	0.00	0.1515	.	2	-4819	9499	17754
Kasalath	UM	29732234	29839532	0.0403	0.00	0.1513	.	2	107298	10285	19225
Kasalath	chr12	22727026	22607387	0.0383	0.00	0.1511	.	3	-119639	9499	19498
Kasalath	chr12	19270060	19270066	0.0442	0.00	0.1504	.	2	6	9201	13370
Kasalath	chr12	19270060	19270066	0.0442	0.00	0.1504	.	2	6	9201	13370
Kasalath	UM	19316338	19316145	0.0409	0.00	0.1502	.	2	-193	44011	50725
Kasalath	chr05	16072543	16080469	0.0478	0.00	0.1501	.	2	7926	9035	13256
Kasalath	chr05	16072543	16080469	0.0478	0.00	0.1501	.	2	7926	9035	13256
Kasalath	UM	9215795	9213521	0.0495	0.00	0.1489	.	3	-2274	8887	13256
Kasalath	chr05	14329771	14333827	0.0416	0.00	0.1489	.	3	4056	11799	18563
Kasalath	chr05	14329771	14333827	0.0416	0.00	0.1489	.	3	4056	11799	18563
Kasalath	chr02	34492843	34499396	0.0374	0.00	0.1486	.	3	6553	44105	50860
Kasalath	chr02	34492843	34499396	0.0374	0.00	0.1486	.	3	6553	44105	50860
Kasalath	chr01	16624094	16617489	0.0316	0.00	0.1484	.	2	-6605	9499	19425
Kasalath	chr01	16624094	16617489	0.0316	0.00	0.1484	.	2	-6605	9499	19425
Kasalath	chr06	8340084	8340085	0.0434	0.00	0.1482	.	2	1	9499	13370
Kasalath	chr07	16405046	16417535	0.0311	0.00	0.1466	.	2	12489	9499	19370
Kasalath	chr07	16405046	16417535	0.0311	0.00	0.1466	.	2	12489	9499	19370
Kasalath	chr11	13728392	13728136	0.0422	0.00	0.1462	.	2	-256	15350	19326
Kasalath	chr11	7667771	7677282	0.0351	0.00	0.1458	.	2	9511	8974	16133
Kasalath	chr01	16340654	16340661	0.0308	0.00	0.1456	.	2	7	9017	19457
Kasalath	chr01	16340654	16340661	0.0308	0.00	0.1456	.	2	7	9017	19457
Kasalath	UM	28569530	28560955	0.0372	0.00	0.1455	.	2	-8575	11721	18110
Kasalath	chr01	14458683	14462739	0.0362	0.00	0.1454	.	2	4056	44011	51010
Kasalath	chr05	7778346	7777005	0.0300	0.00	0.1453	.	2	-1341	9002	19450
Kasalath	chr05	7778346	7777005	0.0300	0.00	0.1453	.	2	-1341	9002	19450
Kasalath	UM	27158587	26977510	0.0338	0.00	0.1446	.	2	-181077	8886	17243
Kasalath	UM	28569530	28704481	0.0372	0.00	0.1445	.	3	134951	11721	18110
Kasalath	chr10	4268100	4131312	0.0451	0.00	0.1442	.	2	-136788	9499	13476
Kasalath	chr12	6075976	6189524	0.0341	0.00	0.1440	.	2	113548	10445	18263
Kasalath	chr01	18852795	18962754	0.0423	0.00	0.1438	.	2	109959	9499	13228
Kasalath	chr01	18852795	18962754	0.0423	0.00	0.1438	.	2	109959	9499	13228
Kasalath	UM	23111205	23114526	0.0382	0.00	0.1437	.	2	3321	15691	19067
Kasalath	UM	23111205	23114526	0.0382	0.00	0.1437	.	2	3321	15691	19067
Kasalath	chr12	13932535	13932537	0.0390	0.00	0.1437	.	2	2	9503	13346
Kasalath	chr12	13932535	13932537	0.0390	0.00	0.1437	.	2	2	9503	13346
Kasalath	chr04	14444902	14444345	0.0383	0.00	0.1428	.	2	-557	14753	18691
Kasalath	chr04	14444902	14444345	0.0383	0.00	0.1428	.	2	-557	14753	18691
Kasalath	chr11	27200350	27199797	0.0369	0.00	0.1421	.	2	-553	14992	18821
Kasalath	chr11	27200350	27199797	0.0369	0.00	0.1421	.	2	-553	14992	18821
Kasalath	chr04	3619913	3623159	0.0364	0.00	0.1418	.	2	3246	10253	13476
Kasalath	chr04	3619913	3623159	0.0364	0.00	0.1418	.	2	3246	10253	13476
Kasalath	chr05	3292739	3292540	0.0371	0.00	0.1418	.	2	-199	42776	46243
Kasalath	UM	33224438	33294888	0.0294	0.00	0.1415	.	2	70450	10080	18951
Kasalath	UM	33224438	33294888	0.0294	0.00	0.1415	.	2	70450	10080	18951
Kasalath	chr02	22001810	22073415	0.0392	0.00	0.1411	.	2	71605	9535	12992
Kasalath	chr02	22001810	22073415	0.0392	0.00	0.1411	.	2	71605	9535	12992
Kasalath	chr03	15832452	15832354	0.0365	0.00	0.1410	.	2	-98	42038	45353
Kasalath	UM	26764666	26576257	0.0383	0.00	0.1406	.	2	-188409	9363	12970
Kasalath	UM	21625062	21628198	0.0357	0.00	0.1405	.	2	3136	47111	50795
Kasalath	UM	21625062	21628198	0.0357	0.00	0.1405	.	2	3136	47111	50795
Kasalath	chr08	17690842	17795465	0.0380	0.00	0.1399	.	2	104623	15528	18880
Kasalath	chr12	388470	388370	0.0356	0.00	0.1395	.	2	-100	15250	18490
Kasalath	UM	24329911	24236872	0.0374	0.00	0.1393	.	2	-93039	15528	18831
Kasalath	chr11	20550843	20550303	0.0357	0.00	0.1390	.	2	-540	9499	12647
Kasalath	chr11	20550843	20550303	0.0357	0.00	0.1390	.	2	-540	9499	12647
Kasalath	chr09	7837688	7836978	0.0336	0.00	0.1389	.	2	-710	15528	19270
Kasalath	chr09	7837688	7836978	0.0336	0.00	0.1389	.	2	-710	15528	19270
Kasalath	chr10	8816279	8809076	0.0291	0.00	0.1387	.	2	-7203	11534	18066
Kasalath	chr10	8816279	8809076	0.0291	0.00	0.1387	.	2	-7203	11534	18066
Kasalath	chr09	10114273	10035558	0.0330	0.00	0.1387	.	2	-78715	18032	23383
Kasalath	UM	16391582	16452505	0.0312	0.00	0.1379	.	2	60923	11435	17223
Kasalath	UM	16391582	16452505	0.0312	0.00	0.1379	.	2	60923	11435	17223
Kasalath	chr12	18046712	18041407	0.0262	0.00	0.1376	.	2	-5305	10953	18024
Kasalath	chr12	18046712	18041407	0.0262	0.00	0.1376	.	2	-5305	10953	18024
Kasalath	UM	29930138	29839532	0.0337	0.00	0.1373	.	2	-90606	15150	19225
Kasalath	chr12	9401514	9404365	0.0317	0.00	0.1365	.	2	2851	9240	12090
Kasalath	chr10	7793250	7773705	0.0347	0.00	0.1364	.	2	-19545	8978	12037
Kasalath	chr10	7793250	7773705	0.0347	0.00	0.1364	.	2	-19545	8978	12037
Kasalath	UM	34304875	34300683	0.0258	0.00	0.1363	.	2	-4192	10198	17880
Kasalath	UM	32829060	32716351	0.0282	0.00	0.1356	.	2	-112709	11468	17475
Kasalath	chr05	25373083	25370068	0.0263	0.00	0.1350	.	2	-3015	45472	50810
Kasalath	chr05	25373083	25370068	0.0263	0.00	0.1350	.	2	-3015	45472	50810
Kasalath	UM	30182098	30209835	0.0309	0.00	0.1350	.	2	27737	11500	15733
Kasalath	UM	4510598	4510588	0.0308	0.00	0.1340	.	2	-10	10157	12875
Kasalath	UM	4510598	4510588	0.0308	0.00	0.1340	.	2	-10	10157	12875
Kasalath	chr11	2666548	2666296	0.0323	0.00	0.1337	.	2	-252	8887	11739
Kasalath	chr11	2666548	2666296	0.0323	0.00	0.1337	.	2	-252	8887	11739
Kasalath	UM	35312733	35459638	0.0248	0.00	0.1336	.	2	146905	44535	51190
Kasalath	chr11	15149004	15145372	0.0262	0.00	0.1335	.	2	-3632	11910	16712
Kasalath	chr08	14868463	14867629	0.0284	0.00	0.1332	.	2	-834	9682	13018
Kasalath	chr08	14868463	14867629	0.0284	0.00	0.1332	.	2	-834	9682	13018
Kasalath	chr12	14646883	14649429	0.0289	0.00	0.1329	.	2	2546	48223	50918
Kasalath	chr06	15285153	15288895	0.0263	0.00	0.1326	.	2	3742	15770	19485
Kasalath	chr06	15285153	15288895	0.0263	0.00	0.1326	.	2	3742	15770	19485
Kasalath	chr06	11712547	11711104	0.0248	0.00	0.1307	.	2	-1443	9545	13171
Kasalath	UM	9215795	9213521	0.0292	0.00	0.1307	.	2	-2274	8887	11465
Kasalath	chr09	21678242	21680950	0.0260	0.00	0.1306	.	2	2708	10163	12872
Kasalath	chr09	21678242	21680950	0.0260	0.00	0.1306	.	2	2708	10163	12872
Kasalath	chr08	24585772	24584745	0.0252	0.00	0.1302	.	2	-1027	46248	49429
Kasalath	chr08	24585772	24584745	0.0252	0.00	0.1302	.	2	-1027	46248	49429
Kasalath	chr09	5891667	6103397	0.0274	0.00	0.1287	.	2	211730	9793	12208
Kasalath	chr10	9295804	9295761	0.0252	0.00	0.1285	.	2	-43	10613	12875
Kasalath	chr10	9295804	9295761	0.0252	0.00	0.1285	.	2	-43	10613	12875
Kasalath	chr12	17279909	17282362	0.0252	0.00	0.1283	.	2	2453	9778	12004
Kasalath	chr12	17279909	17282362	0.0252	0.00	0.1283	.	2	2453	9778	12004
Kasalath	UM	22736467	22757423	0.0271	0.00	0.1279	.	2	20956	16222	18612
Kasalath	UM	22736467	22757423	0.0271	0.00	0.1279	.	2	20956	16222	18612
Kasalath	chr08	9078346	9189848	0.0258	0.00	0.1274	.	2	111502	9999	12464
Kasalath	chr11	19985123	20176767	0.0245	0.00	0.1258	.	3	191644	10958	13120
Kasalath	chr12	5858876	6077789	0.0232	0.00	0.1243	.	2	218913	10248	12291
Kasalath	chr11	25117429	25145166	0.0230	0.00	0.1241	.	2	27737	21357	23383
Kasalath	chr11	25117429	25145166	0.0230	0.00	0.1241	.	2	27737	21357	23383
Kasalath	UM	31935904	31928330	0.0227	0.00	0.1239	.	2	-7574	17382	19382
Kasalath	UM	31935904	31928330	0.0227	0.00	0.1239	.	2	-7574	17382	19382
Kasalath	UM	29239437	29383734	0.0190	0.00	0.1200	.	2	144297	8886	10566
Kasalath	UM	30844255	31054083	0.0164	0.00	0.1172	.	2	209828	49024	50470
Kasalath	UM	34627968	34396453	0.0131	0.00	0.1137	.	2	-231515	43960	45112
Kasalath	chr08	12993678	12996339	0.0173	0.00	0.0997	.	2	2661	72703	74944
Kasalath	chr08	12993678	12996339	0.0173	0.00	0.0997	.	2	2661	72703	74944
Basmati1	Chr8	2803962	2911668	0.6973	0.00	0.8830	.	18	107706	1	88249
Basmati1	Chr8	2803962	2911668	0.6973	0.00	0.8830	.	18	107706	1	88249
Basmati1	Chr8	2803962	2911668	0.6973	0.00	0.8830	.	18	107706	1	88249
Basmati1	Chr12	16011767	15872161	0.2291	0.00	0.4317	.	9	-139606	8887	80741
Basmati1	Chr12	16011767	15872161	0.2291	0.00	0.4310	.	11	-139606	8887	80741
Basmati1	Chr8	27176666	27168292	0.2152	0.00	0.3775	.	3	-8374	8887	51187
Basmati1	Chr8	27176666	27168292	0.2152	0.00	0.3775	.	3	-8374	8887	51187
Basmati1	Chr11	3209194	3024207	0.2142	0.00	0.3688	.	8	-184987	8886	51010
Basmati1	Chr1	19605441	19579285	0.2135	0.00	0.3677	.	5	-26156	9002	51010
Basmati1	Chr1	19605441	19579285	0.2135	0.00	0.3677	.	5	-26156	9002	51010
Basmati1	Chr11	25152711	25132542	0.2142	0.00	0.3654	.	8	-20169	8888	51010
Basmati1	Chr8	1677518	1653339	0.2051	0.00	0.3630	.	3	-24179	8980	51187
Basmati1	Chr8	10474445	10579379	0.2015	0.00	0.3628	.	6	104934	8888	51010
Basmati1	Chr11	21894706	21868669	0.2091	0.00	0.3602	.	4	-26037	8887	51187
Basmati1	Chr1	10386037	10314758	0.2057	0.00	0.3574	.	6	-71279	8892	51010
Basmati1	Chr9	8217051	8288491	0.1920	0.00	0.3570	.	4	71440	8886	51010
Basmati1	Chr9	8217051	8288491	0.1920	0.00	0.3570	.	4	71440	8886	51010
Basmati1	Chr1	10386037	10314758	0.2057	0.00	0.3566	.	8	-71279	8892	51010
Basmati1	Chr4	30640246	30473560	0.1966	0.00	0.3565	.	3	-166686	8974	51187
Basmati1	Chr2	28121158	28020341	0.1889	0.00	0.3520	.	5	-100817	8886	51008
Basmati1	Chr2	28121158	28020341	0.1889	0.00	0.3520	.	5	-100817	8886	51008
Basmati1	Chr9	1349352	1359524	0.1389	0.00	0.3467	.	7	10172	8886	80511
Basmati1	Chr10	13232346	13169919	0.1866	0.00	0.3464	.	5	-62427	8974	51010
Basmati1	Chr10	13232346	13169919	0.1866	0.00	0.3464	.	5	-62427	8974	51010
Basmati1	Chr10	13232346	13169919	0.1866	0.00	0.3464	.	5	-62427	8974	51010
Basmati1	Chr12	16893713	17052549	0.1348	0.00	0.3456	.	3	158836	8886	79899
Basmati1	Chr9	14585992	14821576	0.1878	0.00	0.3454	.	3	235584	8979	50938
Basmati1	Chr11	5852869	5925583	0.1895	0.00	0.3450	.	11	72714	8887	51010
Basmati1	Chr11	5852869	5925583	0.1895	0.00	0.3444	.	13	72714	8887	51010
Basmati1	Chr8	11020778	10934547	0.1891	0.00	0.3437	.	9	-86231	8974	50490
Basmati1	Chr8	11020778	10934547	0.1891	0.00	0.3437	.	9	-86231	8974	50490
Basmati1	Chr1	40760703	40868440	0.1798	0.00	0.3426	.	5	107737	9028	51010
Basmati1	Chr7	5376634	5355542	0.1819	0.00	0.3405	.	5	-21092	8979	51010
Basmati1	Chr7	5376634	5355542	0.1819	0.00	0.3405	.	5	-21092	8979	51010
Basmati1	Chr7	5376634	5355542	0.1819	0.00	0.3405	.	5	-21092	8979	51010
Basmati1	Chr7	19608244	19720325	0.1798	0.00	0.3404	.	5	112081	9499	50894
Basmati1	Chr9	23063809	22930583	0.1798	0.00	0.3400	.	5	-133226	8886	51010
Basmati1	Chr4	594623	526867	0.1252	0.00	0.3376	.	5	-67756	8886	80253
Basmati1	Chr4	594623	526867	0.1252	0.00	0.3376	.	5	-67756	8886	80253
Basmati1	Chr8	24186039	24355738	0.1782	0.00	0.3372	.	4	169699	8980	51187
Basmati1	Chr6	27894076	27859976	0.1786	0.00	0.3354	.	9	-34100	8908	51187
Basmati1	Chr5	9160940	9309093	0.1682	0.00	0.3336	.	7	148153	8974	56227
Basmati1	Chr12	17154644	17052549	0.1202	0.00	0.3328	.	3	-102095	8887	79899
Basmati1	Chr11	21894706	21868669	0.1731	0.00	0.3303	.	3	-26037	8887	51187
Basmati1	Chr12	15927555	15872161	0.1188	0.00	0.3303	.	4	-55394	9499	80741
Basmati1	Chr8	24186039	24016958	0.1679	0.00	0.3295	.	4	-169081	8980	51010
Basmati1	Chr2	16013242	16093246	0.1731	0.00	0.3290	.	4	80004	8887	51010
Basmati1	Chr8	14307163	14248195	0.1229	0.00	0.3278	.	4	-58968	8979	74944
Basmati1	Chr8	14307163	14248195	0.1229	0.00	0.3278	.	4	-58968	8979	74944
Basmati1	Chr11	25152711	25132542	0.1707	0.00	0.3275	.	8	-20169	8888	51010
Basmati1	Chr11	25152711	25132542	0.1707	0.00	0.3275	.	8	-20169	8888	51010
Basmati1	Chr2	28902067	28756159	0.1748	0.00	0.3270	.	4	-145908	9028	48645
Basmati1	Chr2	10266836	10542564	0.1703	0.00	0.3267	.	6	275728	8974	51010
Basmati1	Chr1	37482134	37602422	0.1663	0.00	0.3249	.	4	120288	8886	51010
Basmati1	Chr5	5126470	5057703	0.1626	0.00	0.3216	.	6	-68767	9499	51010
Basmati1	Chr4	13311108	13416582	0.1632	0.00	0.3198	.	5	105474	8887	51010
Basmati1	Chr5	9332464	9309093	0.1516	0.00	0.3190	.	5	-23371	9853	56227
